//0																					
//Oxygen,  1.10
//Nitrate, 1, 1, 0, 0
//Nitrate, 58, 1, -1, 0
//Nitrate, 137, 1, -2, 0
//Nitrate, 147, 1, 0.6, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth [m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		71.59	0	22.7949	0	35.3404	0	24.286	0	237.71	0	108.59	0	-0.29	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		66.87	0	23.1123	0	35.3252	0	24.181	0	238.59	0	109.60	0	0.40	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		61.9	0	24.5312	0	35.3055	0	23.739	0	228.91	0	107.75	0	-0.39	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		56.31	0	24.8482	0	35.3167	0	23.651	0	224.62	0	106.32	0	0.33	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		51.64	0	24.9547	0	35.3099	0	23.612	0	222.20	0	105.36	0	0.07	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		46.45	0	24.9764	0	35.3063	0	23.602	0	220.66	0	104.66	0	0.01	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		41.78	0	25.0297	0	35.3009	0	23.581	0	220.11	0	104.49	0	0.25	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		36.31	0	25.2164	0	35.299	0	23.521	0	218.90	0	104.25	0	0.10	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		31.72	0	25.2338	0	35.2998	0	23.516	0	218.46	0	104.07	0	0.66	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		26.79	0	25.3026	0	35.3043	0	23.498	0	218.13	0	104.04	0	0.66	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		21.85	0	25.3087	0	35.3052	0	23.497	0	218.13	0	104.05	0	0.63	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		16.45	0	25.3234	0	35.3058	0	23.493	0	218.35	0	104.18	0	0.33	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		11.76	0	25.3307	0	35.3067	0	23.491	0	218.24	0	104.14	0	0.41	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9		7.35	0	25.3311	0	35.3067	0	23.491	0	218.46	0	104.25	0	0.24	0
5145Hawaii	123	C	8/19/2009	8:46	210.12	22.9															
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		997.18	0	3.9098	0	34.4852	0	27.338	0	45.32	0	13.93	0	42.34	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		951.56	0	4.0106	0	34.4764	0	27.32	0	42.90	0	13.21	0	42.73	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		900.43	0	4.1284	0	34.4565	0	27.29	0	39.49	0	12.20	0	42.63	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		850.98	0	4.2764	0	34.4341	0	27.255	0	37.07	0	11.49	0	42.78	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		801.32	0	4.4074	0	34.3943	0	27.207	0	33.33	0	10.36	0	42.34	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		750.78	0	4.5158	0	34.3321	0	27.144	0	28.27	0	8.81	0	42.45	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		700.74	0	4.6497	0	34.259	0	27.068	0	26.40	0	8.25	0	41.99	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		651.31	0	4.8554	0	34.1902	0	26.987	0	32.34	0	10.15	0	41.70	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		601.22	0	5.127	0	34.1217	0	26.898	0	44.66	0	14.10	0	39.62	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		550.67	0	5.7117	0	34.0716	0	26.784	0	65.01	0	20.80	0	36.93	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		500.89	0	6.434	0	34.0351	0	26.658	0	90.20	0	29.35	0	33.72	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		450.56	0	7.5921	0	34.0357	0	26.496	0	120.45	0	40.26	0	27.69	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		401.56	0	8.7036	0	34.059	0	26.347	0	156.09	0	53.50	0	22.71	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		381.6	0	9.1272	0	34.0624	0	26.282	0	166.76	0	57.71	0	20.92	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		361.34	0	9.6505	0	34.0728	0	26.205	0	176.11	0	61.65	0	19.09	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		351.28	0	9.9064	0	34.0836	0	26.172	0	180.51	0	63.55	0	18.00	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		341.5	0	10.1057	0	34.0819	0	26.137	0	185.79	0	65.70	0	17.64	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		331.5	0	10.4834	0	34.1043	0	26.09	0	191.29	0	68.21	0	15.86	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		321.11	0	10.7954	0	34.1028	0	26.034	0	193.71	0	69.54	0	14.99	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		311.52	0	11.1729	0	34.1102	0	25.973	0	195.58	0	70.79	0	13.78	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		301.24	0	11.5627	0	34.1303	0	25.919	0	199.10	0	72.67	0	12.25	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		291.19	0	12.1544	0	34.1758	0	25.847	0	202.07	0	74.71	0	11.34	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		281.41	0	12.5602	0	34.1797	0	25.772	0	200.86	0	74.90	0	10.23	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		271.33	0	13.1651	0	34.22	0	25.687	0	197.89	0	74.74	0	9.31	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		260.8	0	13.7509	0	34.2787	0	25.618	0	197.89	0	75.67	0	8.60	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		251.14	0	14.3902	0	34.3433	0	25.54	0	195.80	0	75.89	0	7.85	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		241.58	0	15.0022	0	34.4204	0	25.475	0	196.79	0	77.25	0	7.10	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		231.62	0	15.9124	0	34.5442	0	25.378	0	195.69	0	78.28	0	5.88	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		221.24	0	16.3046	0	34.5998	0	25.337	0	196.24	0	79.13	0	5.12	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		211.25	0	16.7999	0	34.6977	0	25.305	0	196.57	0	80.08	0	4.90	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		199.12	0	18.0654	0	34.9095	0	25.183	0	199.87	0	83.54	0	3.60	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		191.43	0	18.5179	0	34.9935	0	25.142	0	203.06	0	85.64	0	2.64	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		180.52	0	19.1266	0	35.1216	0	25.098	0	207.90	0	88.76	0	1.55	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		171.47	0	19.1677	0	35.0931	0	25.063	0	208.89	0	89.23	0	1.95	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		161.34	0	19.1988	0	35.0386	0	25.009	0	201.74	0	86.20	0	2.68	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		151.09	0	19.5866	0	35.1132	0	24.973	0	202.40	0	87.15	0	2.22	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		141.54	0	20.0414	0	35.1949	0	24.924	0	207.02	0	89.93	0	1.26	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		131.69	0	20.8106	0	35.3278	0	24.832	0	219.12	0	96.61	0	0.31	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		119.64	0	21.3073	0	35.3651	0	24.728	0	225.50	0	100.34	0	-0.01	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		111.61	0	21.5613	0	35.3707	0	24.663	0	229.02	0	102.37	0	0.31	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		101.1	0	21.958	0	35.3729	0	24.553	0	232.32	0	104.59	0	0.24	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		95.9	0	22.1118	0	35.3748	0	24.512	0	233.75	0	105.52	0	0.44	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		91.51	0	22.1919	0	35.3657	0	24.481	0	234.08	0	105.82	0	0.31	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		86.43	0	22.2853	0	35.371	0	24.459	0	234.52	0	106.20	0	0.22	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		81.1	0	22.3786	0	35.3554	0	24.419	0	234.19	0	106.21	0	0.41	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		75.86	0	22.4859	0	35.3513	0	24.385	0	234.30	0	106.46	0	0.50	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		70.91	0	22.6875	0	35.3444	0	24.321	0	234.74	0	107.04	0	0.24	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		66.04	0	22.9787	0	35.3394	0	24.232	0	235.73	0	108.04	0	0.45	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		61.37	0	24.0102	0	35.3216	0	23.911	0	234.30	0	109.32	0	-0.75	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		56.84	0	24.3156	0	35.3222	0	23.819	0	230.89	0	108.29	0	0.20	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		51.78	0	24.8843	0	35.3247	0	23.646	0	225.17	0	106.65	0	-0.17	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		46.79	0	25.1392	0	35.3147	0	23.558	0	218.02	0	103.70	0	0.45	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		41.45	0	25.1779	0	35.3103	0	23.543	0	216.81	0	103.19	0	0.65	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		36.33	0	25.1878	0	35.308	0	23.537	0	216.59	0	103.10	0	0.34	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		31.44	0	25.1864	0	35.3083	0	23.538	0	216.59	0	103.10	0	0.22	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		26.55	0	25.1853	0	35.3085	0	23.539	0	216.81	0	103.21	0	0.48	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		21.39	0	25.1854	0	35.3082	0	23.538	0	216.92	0	103.26	0	0.71	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		16.16	0	25.1793	0	35.3081	0	23.54	0	217.14	0	103.35	0	0.41	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		11.62	0	25.1779	0	35.3076	0	23.54	0	217.14	0	103.35	0	0.40	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926		7.76	0	25.1737	0	35.3084	0	23.542	0	217.58	0	103.55	0	0.29	0
5145Hawaii	124	C	8/24/2009	12:34	210.101	22.926															
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		998.04	0	3.8868	0	34.4886	0	27.343	0	45.87	0	14.09	0	42.31	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		950.78	0	4.0345	0	34.4734	0	27.314	0	42.46	0	13.09	0	42.54	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		900.64	0	4.1844	0	34.4482	0	27.277	0	38.06	0	11.77	0	42.37	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		851.3	0	4.2932	0	34.4311	0	27.251	0	36.63	0	11.36	0	42.41	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		801.7	0	4.4127	0	34.3971	0	27.209	0	33.33	0	10.36	0	42.73	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		751.28	0	4.5047	0	34.3492	0	27.159	0	28.93	0	9.01	0	42.53	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		700.7	0	4.6327	0	34.2571	0	27.069	0	26.84	0	8.38	0	42.29	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		651.61	0	4.831	0	34.2006	0	26.999	0	31.02	0	9.73	0	41.71	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		599.75	0	5.127	0	34.1226	0	26.899	0	45.98	0	14.51	0	39.94	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		551.11	0	5.7276	0	34.0683	0	26.779	0	69.08	0	22.11	0	36.57	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		501.23	0	6.4613	0	34.0461	0	26.664	0	91.52	0	29.80	0	33.18	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		451.32	0	7.6056	0	34.0499	0	26.506	0	124.08	0	41.49	0	27.79	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		401.63	0	8.8094	0	34.0814	0	26.349	0	155.43	0	53.41	0	22.65	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		381.53	0	9.352	0	34.0876	0	26.267	0	164.34	0	57.16	0	20.65	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		361.62	0	9.8213	0	34.093	0	26.194	0	175.01	0	61.51	0	18.70	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		351.76	0	10.1337	0	34.0833	0	26.133	0	184.36	0	65.23	0	17.08	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		341.12	0	10.4524	0	34.106	0	26.097	0	186.34	0	66.40	0	16.18	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		330.85	0	10.8123	0	34.1052	0	26.033	0	191.07	0	68.62	0	14.95	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		318.14	0	11.2629	0	34.1139	0	25.96	0	192.50	0	69.81	0	13.79	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		310.53	0	11.5138	0	34.1202	0	25.92	0	193.05	0	70.39	0	13.73	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		301.51	0	11.968	0	34.1391	0	25.851	0	195.03	0	71.81	0	12.29	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		291.48	0	12.2907	0	34.1589	0	25.807	0	199.76	0	74.06	0	11.25	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		281.63	0	12.7267	0	34.1843	0	25.744	0	200.09	0	74.87	0	10.55	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		270.87	0	13.198	0	34.2331	0	25.692	0	198.55	0	75.05	0	9.20	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		260.62	0	13.8397	0	34.2969	0	25.616	0	196.68	0	75.36	0	8.54	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		250.9	0	14.3134	0	34.3374	0	25.551	0	197.89	0	76.57	0	7.44	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		241.03	0	14.8412	0	34.4108	0	25.501	0	198.22	0	77.56	0	7.29	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		231.47	0	15.6319	0	34.5008	0	25.404	0	197.78	0	78.66	0	5.84	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		221.24	0	16.1966	0	34.578	0	25.343	0	198.11	0	79.71	0	5.25	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		211.6	0	16.915	0	34.6852	0	25.268	0	196.13	0	80.08	0	4.96	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		200.74	0	17.714	0	34.8218	0	25.194	0	195.47	0	81.11	0	4.17	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		191.2	0	18.6125	0	34.9783	0	25.106	0	198.66	0	83.93	0	3.17	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		181.18	0	19.3372	0	35.1263	0	25.048	0	203.83	0	87.36	0	2.17	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		171.03	0	19.9604	0	35.2574	0	24.998	0	210.87	0	91.50	0	0.96	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		161.66	0	20.1512	0	35.2864	0	24.973	0	213.62	0	93.03	0	0.58	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		151.02	0	20.1865	0	35.2458	0	24.929	0	213.29	0	92.93	0	0.90	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		140.99	0	20.3296	0	35.266	0	24.908	0	211.31	0	92.32	0	1.00	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		131.25	0	20.6621	0	35.3079	0	24.855	0	215.82	0	94.88	0	0.33	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		121.72	0	21.056	0	35.3121	0	24.752	0	214.83	0	95.13	0	0.16	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		111.28	0	21.2026	0	35.3147	0	24.714	0	216.81	0	96.26	0	0.28	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		101.54	0	21.4756	0	35.3258	0	24.648	0	220.33	0	98.31	0	0.40	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		96.49	0	21.6607	0	35.3411	0	24.61	0	222.42	0	99.58	0	0.23	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		91.17	0	21.7811	0	35.3504	0	24.584	0	225.50	0	101.19	0	-0.16	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		86.47	0	21.8864	0	35.3478	0	24.552	0	226.93	0	102.02	0	0.70	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		81.27	0	22.0059	0	35.3455	0	24.517	0	227.92	0	102.68	0	0.08	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		76.35	0	22.089	0	35.3464	0	24.494	0	228.58	0	103.13	0	0.42	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		71.8	0	22.3676	0	35.338	0	24.407	0	229.79	0	104.19	0	-0.25	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		66.83	0	22.6258	0	35.3376	0	24.333	0	232.65	0	105.96	0	-0.19	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		61.69	0	22.9342	0	35.3227	0	24.231	0	235.07	0	107.64	0	-0.04	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		57	0	24.683	0	35.3301	0	23.713	0	224.51	0	105.97	0	-0.42	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		51.73	0	25.0263	0	35.3182	0	23.597	0	218.46	0	103.72	0	-0.04	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		46.48	0	25.0384	0	35.3177	0	23.592	0	216.92	0	103.01	0	0.02	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		41.24	0	25.0443	0	35.3142	0	23.588	0	216.92	0	103.01	0	0.70	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		36.21	0	25.0443	0	35.311	0	23.585	0	216.92	0	103.01	0	0.36	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		31.67	0	25.0504	0	35.3104	0	23.582	0	217.03	0	103.07	0	0.43	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		26.15	0	25.0642	0	35.3084	0	23.576	0	217.14	0	103.15	0	0.57	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		21.41	0	25.1034	0	35.2981	0	23.555	0	216.81	0	103.06	0	0.66	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		16.1	0	25.1098	0	35.2964	0	23.552	0	216.81	0	103.07	0	0.36	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		11.64	0	25.1201	0	35.2933	0	23.546	0	216.92	0	103.13	0	0.65	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23		7.68	0	25.1205	0	35.2932	0	23.546	0	216.92	0	103.14	0	0.22	0
5145Hawaii	125	C	8/29/2009	16:59	210.09	23															
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		997.59	0	3.9406	0	34.4789	0	27.329	0	43.67	0	13.43	0	42.05	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		950.8	0	4.0492	0	34.4679	0	27.308	0	41.58	0	12.82	0	42.41	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		900.7	0	4.2265	0	34.4447	0	27.269	0	38.17	0	11.82	0	41.88	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		850.74	0	4.3276	0	34.4229	0	27.24	0	35.64	0	11.06	0	42.44	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		800.79	0	4.4251	0	34.3906	0	27.202	0	32.12	0	9.99	0	42.58	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		751.57	0	4.5243	0	34.3257	0	27.138	0	27.83	0	8.67	0	42.43	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		701.19	0	4.6533	0	34.2507	0	27.061	0	27.06	0	8.45	0	42.18	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		651.07	0	4.8643	0	34.1903	0	26.986	0	32.45	0	10.18	0	41.61	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		600.61	0	5.3382	0	34.0992	0	26.854	0	51.48	0	16.33	0	38.33	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		551.42	0	5.8232	0	34.0627	0	26.762	0	72.27	0	23.19	0	36.25	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		501.08	0	6.6808	0	34.0318	0	26.622	0	98.01	0	32.07	0	31.99	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		450.81	0	7.6482	0	34.0421	0	26.493	0	126.06	0	42.19	0	27.36	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		400.92	0	8.6782	0	34.0599	0	26.351	0	153.56	0	52.61	0	23.27	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		381.06	0	9.1784	0	34.0659	0	26.277	0	168.63	0	58.42	0	20.64	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		360.66	0	9.7608	0	34.0791	0	26.192	0	183.48	0	64.39	0	18.37	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		351.45	0	9.9691	0	34.083	0	26.161	0	187.33	0	66.05	0	17.58	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		341.24	0	10.2238	0	34.0949	0	26.127	0	190.52	0	67.55	0	16.51	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		331.44	0	10.5533	0	34.1024	0	26.077	0	192.50	0	68.75	0	15.63	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		321.08	0	10.9472	0	34.1118	0	26.015	0	194.92	0	70.21	0	14.23	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		310.81	0	11.343	0	34.116	0	25.947	0	196.90	0	71.53	0	13.68	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		301.26	0	11.5208	0	34.1355	0	25.931	0	198.77	0	72.49	0	13.31	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		290.94	0	11.945	0	34.1419	0	25.858	0	196.90	0	72.46	0	12.35	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		281.67	0	12.4921	0	34.1757	0	25.782	0	194.04	0	72.25	0	11.41	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		271.7	0	13.0358	0	34.2072	0	25.702	0	191.95	0	72.30	0	10.41	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		261.46	0	13.5298	0	34.2389	0	25.63	0	191.84	0	73.01	0	9.09	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		250.97	0	14.3017	0	34.3326	0	25.55	0	196.13	0	75.87	0	7.93	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		240.84	0	14.9512	0	34.4161	0	25.482	0	197.12	0	77.30	0	6.64	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		228.63	0	15.8305	0	34.5316	0	25.386	0	196.57	0	78.50	0	5.59	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		221.04	0	16.4831	0	34.6164	0	25.31	0	195.91	0	79.28	0	4.98	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		211.26	0	16.8493	0	34.6787	0	25.278	0	196.57	0	80.15	0	4.51	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		200.8	0	17.3859	0	34.7657	0	25.225	0	197.78	0	81.53	0	4.00	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		190.7	0	18.0507	0	34.8662	0	25.15	0	198.44	0	82.89	0	3.98	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		181.03	0	18.3817	0	34.9154	0	25.11	0	196.90	0	82.79	0	3.70	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		171.69	0	19.1903	0	35.0798	0	25.046	0	199.43	0	85.22	0	2.09	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		160.78	0	19.5721	0	35.1276	0	24.989	0	202.07	0	86.99	0	2.01	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		151.28	0	19.9903	0	35.2257	0	24.963	0	207.13	0	89.91	0	1.34	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		141.41	0	20.4047	0	35.3267	0	24.94	0	217.47	0	95.17	0	0.49	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		130.95	0	20.7233	0	35.3592	0	24.882	0	225.50	0	99.28	0	0.56	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		120.95	0	20.93	0	35.3543	0	24.822	0	229.02	0	101.21	0	-0.01	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		111.12	0	21.192	0	35.352	0	24.749	0	219.89	0	97.63	0	-0.04	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		101.24	0	21.4704	0	35.3598	0	24.678	0	223.30	0	99.65	0	0.16	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		96.34	0	21.4589	0	35.3205	0	24.648	0	222.42	0	99.21	0	-0.20	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		91.76	0	21.6161	0	35.3113	0	24.597	0	220.88	0	98.80	0	-0.30	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		86.32	0	21.8073	0	35.3331	0	24.562	0	224.40	0	100.73	0	0.01	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		81.62	0	21.993	0	35.342	0	24.517	0	227.37	0	102.41	0	0.25	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		76.64	0	22.1905	0	35.3415	0	24.461	0	229.24	0	103.61	0	0.31	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		71.47	0	22.4421	0	35.3148	0	24.366	0	229.57	0	104.21	0	0.04	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		66.89	0	22.558	0	35.2877	0	24.31	0	230.78	0	104.96	0	-0.03	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		61.67	0	22.7997	0	35.2647	0	24.22	0	231.44	0	105.69	0	0.13	0
5145Hawaii	126	C	9/3/2009	20:55	210.088	23.099		56.24	0	23.5924	0	35.2709	0	23.993	0	231.99	0	107.43	0	0.00	0
