Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
2019/09/12,19:06,-0.426,-,-0.319
2019/09/12,19:12,-0.406,-,-0.303
2019/09/12,19:18,-0.385,-,-0.279
2019/09/12,19:24,-0.363,-,-0.263
2019/09/12,19:30,-0.34,-,-0.237
2019/09/12,19:36,-0.315,-,-0.214
2019/09/12,19:42,-0.29,-,-0.195
2019/09/12,19:48,-0.264,-,-0.174
2019/09/12,19:54,-0.236,-,-0.161
2019/09/12,20:00,-0.208,-,-0.129
2019/09/12,20:06,-0.18,-,-0.094
2019/09/12,20:12,-0.151,-,-0.066
2019/09/12,20:18,-0.121,-,-0.039
2019/09/12,20:24,-0.091,-,-0.005
2019/09/12,20:30,-0.061,-,0.033
2019/09/12,20:36,-0.031,-,0.07
2019/09/12,20:42,0,-,0.097
2019/09/12,20:48,0.031,-,0.127
2019/09/12,20:54,0.062,-,0.165
2019/09/12,21:00,0.093,-,0.202
2019/09/12,21:06,0.124,-,0.242
2019/09/12,21:12,0.155,-,0.26
2019/09/12,21:18,0.186,-,0.294
2019/09/12,21:24,0.217,-,0.324
2019/09/12,21:30,0.247,-,0.328
2019/09/12,21:36,0.278,-,0.376
2019/09/12,21:42,0.308,-,0.41
2019/09/12,21:48,0.338,-,0.445
2019/09/12,21:54,0.367,-,0.478
2019/09/12,22:00,0.397,-,0.514
2019/09/12,22:06,0.425,-,0.54
2019/09/12,22:12,0.454,-,0.563
2019/09/12,22:18,0.481,-,0.587
2019/09/12,22:24,0.509,-,0.606
2019/09/12,22:30,0.535,-,0.632
2019/09/12,22:36,0.561,-,0.647
2019/09/12,22:42,0.587,-,0.654
2019/09/12,22:48,0.611,-,0.696
2019/09/12,22:54,0.635,-,0.702
2019/09/12,23:00,0.658,-,0.739
2019/09/12,23:06,0.679,-,0.766
2019/09/12,23:12,0.7,-,0.782
2019/09/12,23:18,0.721,-,0.801
2019/09/12,23:24,0.74,-,0.83
2019/09/12,23:30,0.757,-,0.846
2019/09/12,23:36,0.774,-,0.863
2019/09/12,23:42,0.79,-,0.881
2019/09/12,23:48,0.804,-,0.881
2019/09/12,23:54,0.817,-,0.898
2019/09/13,00:00,0.829,-,0.919
2019/09/13,00:06,0.84,-,0.915
2019/09/13,00:12,0.849,-,0.927
2019/09/13,00:18,0.856,-,0.94
2019/09/13,00:24,0.862,-,0.961
2019/09/13,00:30,0.867,-,0.972
2019/09/13,00:36,0.869,-,0.973
2019/09/13,00:42,0.87,-,0.975
2019/09/13,00:48,0.869,-,0.969
2019/09/13,00:54,0.866,-,0.965
2019/09/13,01:00,0.862,-,0.961
2019/09/13,01:06,0.855,-,0.955
2019/09/13,01:12,0.847,-,0.946
2019/09/13,01:18,0.836,-,0.937
2019/09/13,01:24,0.823,-,0.933
2019/09/13,01:30,0.809,-,0.932
2019/09/13,01:36,0.792,-,0.917
2019/09/13,01:42,0.773,-,0.898
2019/09/13,01:48,0.752,-,0.882
2019/09/13,01:54,0.73,-,0.873
2019/09/13,02:00,0.705,-,0.853
2019/09/13,02:06,0.679,-,0.836
2019/09/13,02:12,0.651,-,0.824
2019/09/13,02:18,0.621,-,0.791
2019/09/13,02:24,0.59,-,0.76
2019/09/13,02:30,0.558,-,0.73
2019/09/13,02:36,0.524,-,0.694
2019/09/13,02:42,0.489,-,0.661
2019/09/13,02:48,0.454,-,0.619
2019/09/13,02:54,0.417,-,0.58
2019/09/13,03:00,0.38,-,0.541
2019/09/13,03:06,0.343,-,0.494
2019/09/13,03:12,0.305,-,0.461
2019/09/13,03:18,0.267,-,0.423
2019/09/13,03:24,0.229,-,0.375
2019/09/13,03:30,0.19,-,0.338
2019/09/13,03:36,0.153,-,0.305
2019/09/13,03:42,0.115,-,0.262
2019/09/13,03:48,0.078,-,0.221
2019/09/13,03:54,0.041,-,0.177
2019/09/13,04:00,0.005,-,0.143
2019/09/13,04:06,-0.031,-,0.092
2019/09/13,04:12,-0.065,-,0.051
2019/09/13,04:18,-0.099,-,0.032
2019/09/13,04:24,-0.132,-,0.004
2019/09/13,04:30,-0.165,-,-0.07
2019/09/13,04:36,-0.196,-,-0.049
2019/09/13,04:42,-0.226,-,-0.091
2019/09/13,04:48,-0.256,-,-0.131
2019/09/13,04:54,-0.284,-,-0.168
2019/09/13,05:00,-0.311,-,-0.189
2019/09/13,05:06,-0.337,-,-0.213
2019/09/13,05:12,-0.362,-,-0.241
2019/09/13,05:18,-0.385,-,-0.265
2019/09/13,05:24,-0.407,-,-0.281
2019/09/13,05:30,-0.428,-,-0.287
2019/09/13,05:36,-0.447,-,-0.357
2019/09/13,05:42,-0.464,-,-0.333
2019/09/13,05:48,-0.48,-,-0.344
2019/09/13,05:54,-0.494,-,-0.357
2019/09/13,06:00,-0.507,-,-0.392
2019/09/13,06:06,-0.517,-,-0.417
2019/09/13,06:12,-0.526,-,-0.419
2019/09/13,06:18,-0.533,-,-0.42
2019/09/13,06:24,-0.538,-,-0.417
2019/09/13,06:30,-0.54,-,-0.427
2019/09/13,06:36,-0.541,-,-0.43
2019/09/13,06:42,-0.54,-,-0.434
2019/09/13,06:48,-0.536,-,-0.438
2019/09/13,06:54,-0.531,-,-0.439
2019/09/13,07:00,-0.524,-,-0.441
2019/09/13,07:06,-0.514,-,-0.437
2019/09/13,07:12,-0.503,-,-0.424
2019/09/13,07:18,-0.49,-,-0.421
2019/09/13,07:24,-0.474,-,-0.418
2019/09/13,07:30,-0.458,-,-0.41
2019/09/13,07:36,-0.439,-,-0.396
2019/09/13,07:42,-0.419,-,-0.371
2019/09/13,07:48,-0.398,-,-0.341
2019/09/13,07:54,-0.375,-,-0.305
2019/09/13,08:00,-0.352,-,-0.284
2019/09/13,08:06,-0.327,-,-0.271
2019/09/13,08:12,-0.301,-,-0.246
2019/09/13,08:18,-0.274,-,-0.207
2019/09/13,08:24,-0.246,-,-0.148
2019/09/13,08:30,-0.218,-,-0.147
2019/09/13,08:36,-0.189,-,-0.109
2019/09/13,08:42,-0.16,-,-0.081
2019/09/13,08:48,-0.13,-,-0.05
2019/09/13,08:54,-0.1,-,-0.016
2019/09/13,09:00,-0.07,-,0.011
2019/09/13,09:06,-0.039,-,0.032
2019/09/13,09:12,-0.008,-,0.061
2019/09/13,09:18,0.022,-,0.093
2019/09/13,09:24,0.053,-,0.129
2019/09/13,09:30,0.084,-,0.171
2019/09/13,09:36,0.114,-,0.179
2019/09/13,09:42,0.145,-,0.234
2019/09/13,09:48,0.175,-,0.254
2019/09/13,09:54,0.205,-,0.298
2019/09/13,10:00,0.234,-,0.324
2019/09/13,10:06,0.264,-,0.345
2019/09/13,10:12,0.293,-,0.362
2019/09/13,10:18,0.321,-,0.399
2019/09/13,10:24,0.349,-,0.42
2019/09/13,10:30,0.376,-,0.449
2019/09/13,10:36,0.403,-,0.483
2019/09/13,10:42,0.429,-,0.508
2019/09/13,10:48,0.455,-,0.534
2019/09/13,10:54,0.48,-,0.551
2019/09/13,11:00,0.503,-,0.564
2019/09/13,11:06,0.527,-,0.586
2019/09/13,11:12,0.549,-,0.601
2019/09/13,11:18,0.57,-,0.628
2019/09/13,11:24,0.59,-,0.644
2019/09/13,11:30,0.61,-,0.654
2019/09/13,11:36,0.628,-,0.668
2019/09/13,11:42,0.645,-,0.681
2019/09/13,11:48,0.661,-,0.696
2019/09/13,11:54,0.676,-,0.717
2019/09/13,12:00,0.689,-,0.739
2019/09/13,12:06,0.702,-,0.75
2019/09/13,12:12,0.713,-,0.76
2019/09/13,12:18,0.723,-,0.771
2019/09/13,12:24,0.731,-,0.79
2019/09/13,12:30,0.738,-,0.795
2019/09/13,12:36,0.744,-,0.793
2019/09/13,12:42,0.748,-,0.794
2019/09/13,12:48,0.75,-,0.809
2019/09/13,12:54,0.751,-,0.82
2019/09/13,13:00,0.751,-,0.819
2019/09/13,13:06,0.748,-,0.822
2019/09/13,13:12,0.744,-,0.825
2019/09/13,13:18,0.738,-,0.823
2019/09/13,13:24,0.731,-,0.817
2019/09/13,13:30,0.721,-,0.812
2019/09/13,13:36,0.71,-,0.807
2019/09/13,13:42,0.696,-,0.809
2019/09/13,13:48,0.681,-,0.809
2019/09/13,13:54,0.664,-,0.798
2019/09/13,14:00,0.645,-,0.783
2019/09/13,14:06,0.625,-,0.769
2019/09/13,14:12,0.602,-,0.751
2019/09/13,14:18,0.578,-,0.739
2019/09/13,14:24,0.552,-,0.711
2019/09/13,14:30,0.524,-,0.681
2019/09/13,14:36,0.496,-,0.661
2019/09/13,14:42,0.465,-,0.634
2019/09/13,14:48,0.434,-,0.605
2019/09/13,14:54,0.401,-,0.58
2019/09/13,15:00,0.368,-,0.552
2019/09/13,15:06,0.333,-,0.509
2019/09/13,15:12,0.298,-,0.466
2019/09/13,15:18,0.262,-,0.425
2019/09/13,15:24,0.227,-,0.387
2019/09/13,15:30,0.19,-,0.348
2019/09/13,15:36,0.154,-,0.307
2019/09/13,15:42,0.118,-,0.262
2019/09/13,15:48,0.082,-,0.224
2019/09/13,15:54,0.046,-,0.189
2019/09/13,16:00,0.011,-,0.135
2019/09/13,16:06,-0.023,-,0.093
2019/09/13,16:12,-0.057,-,0.05
2019/09/13,16:18,-0.09,-,0.017
2019/09/13,16:24,-0.123,-,-0.012
2019/09/13,16:30,-0.154,-,-0.056
2019/09/13,16:36,-0.185,-,-0.098
2019/09/13,16:42,-0.214,-,-0.125
2019/09/13,16:48,-0.243,-,-0.142
2019/09/13,16:54,-0.27,-,-0.166
2019/09/13,17:00,-0.296,-,-0.195
2019/09/13,17:06,-0.321,-,-0.228
2019/09/13,17:12,-0.345,-,-0.253
2019/09/13,17:18,-0.368,-,-0.268
2019/09/13,17:24,-0.389,-,-0.286
2019/09/13,17:30,-0.409,-,-0.299
2019/09/13,17:36,-0.428,-,-0.313
2019/09/13,17:42,-0.446,-,-0.314
2019/09/13,17:48,-0.462,-,-0.329
2019/09/13,17:54,-0.476,-,-0.369
2019/09/13,18:00,-0.49,-,-0.395
2019/09/13,18:06,-0.501,-,-0.404
2019/09/13,18:12,-0.511,-,-0.406
2019/09/13,18:18,-0.52,-,-0.418
2019/09/13,18:24,-0.526,-,-0.429
2019/09/13,18:30,-0.531,-,-0.434
2019/09/13,18:36,-0.534,-,-0.449
2019/09/13,18:42,-0.535,-,-0.462
2019/09/13,18:48,-0.535,-,-0.443
2019/09/13,18:54,-0.532,-,-0.444
2019/09/13,19:00,-0.528,-,-0.454
2019/09/13,19:06,-0.521,-,-0.419
2019/09/13,19:12,-0.513,-,-0.391
2019/09/13,19:18,-0.503,-,-0.402
2019/09/13,19:24,-0.491,-,-0.39
2019/09/13,19:30,-0.477,-,-0.389
2019/09/13,19:36,-0.462,-,-0.392
2019/09/13,19:42,-0.444,-,-0.355
2019/09/13,19:48,-0.426,-,-0.329
2019/09/13,19:54,-0.405,-,-0.32
2019/09/13,20:00,-0.383,-,-0.297
2019/09/13,20:06,-0.36,-,-0.274
2019/09/13,20:12,-0.336,-,-0.249
2019/09/13,20:18,-0.31,-,-0.229
2019/09/13,20:24,-0.283,-,-0.211
2019/09/13,20:30,-0.256,-,-0.177
2019/09/13,20:36,-0.228,-,-0.143
2019/09/13,20:42,-0.199,-,-0.117
2019/09/13,20:48,-0.169,-,-0.086
2019/09/13,20:54,-0.139,-,-0.058
2019/09/13,21:00,-0.108,-,-0.025
2019/09/13,21:06,-0.077,-,0.007
2019/09/13,21:12,-0.046,-,0.047
2019/09/13,21:18,-0.014,-,0.081
2019/09/13,21:24,0.018,-,0.103
2019/09/13,21:30,0.049,-,0.128
2019/09/13,21:36,0.081,-,0.167
2019/09/13,21:42,0.113,-,0.215
2019/09/13,21:48,0.145,-,0.253
2019/09/13,21:54,0.176,-,0.287
2019/09/13,22:00,0.207,-,0.292
2019/09/13,22:06,0.239,-,0.325
2019/09/13,22:12,0.27,-,0.362
2019/09/13,22:18,0.3,-,0.397
2019/09/13,22:24,0.33,-,0.419
2019/09/13,22:30,0.36,-,0.461
2019/09/13,22:36,0.39,-,0.488
2019/09/13,22:42,0.419,-,0.516
2019/09/13,22:48,0.448,-,0.549
2019/09/13,22:54,0.476,-,0.568
2019/09/13,23:00,0.503,-,0.581
2019/09/13,23:06,0.53,-,0.608
2019/09/13,23:12,0.556,-,0.638
2019/09/13,23:18,0.582,-,0.672
2019/09/13,23:24,0.606,-,0.711
2019/09/13,23:30,0.63,-,0.726
2019/09/13,23:36,0.653,-,0.735
2019/09/13,23:42,0.675,-,0.748
2019/09/13,23:48,0.696,-,0.78
2019/09/13,23:54,0.716,-,0.812
2019/09/14,00:00,0.735,-,0.806
2019/09/14,00:06,0.753,-,0.847
2019/09/14,00:12,0.77,-,0.86
2019/09/14,00:18,0.785,-,0.881
2019/09/14,00:24,0.8,-,0.893
2019/09/14,00:30,0.813,-,0.902
2019/09/14,00:36,0.825,-,0.916
2019/09/14,00:42,0.835,-,0.937
2019/09/14,00:48,0.844,-,0.943
2019/09/14,00:54,0.852,-,0.956
2019/09/14,01:00,0.858,-,0.97
2019/09/14,01:06,0.862,-,0.971
2019/09/14,01:12,0.865,-,0.975
2019/09/14,01:18,0.866,-,0.985
2019/09/14,01:24,0.866,-,0.988
2019/09/14,01:30,0.863,-,0.982
2019/09/14,01:36,0.859,-,0.976
2019/09/14,01:42,0.853,-,0.981
2019/09/14,01:48,0.845,-,0.982
2019/09/14,01:54,0.835,-,0.968
2019/09/14,02:00,0.823,-,0.978
2019/09/14,02:06,0.809,-,0.976
2019/09/14,02:12,0.793,-,0.959
2019/09/14,02:18,0.775,-,0.947
2019/09/14,02:24,0.755,-,0.917
2019/09/14,02:30,0.733,-,0.913
2019/09/14,02:36,0.71,-,0.876
2019/09/14,02:42,0.684,-,0.856
2019/09/14,02:48,0.656,-,0.854
2019/09/14,02:54,0.627,-,0.837
2019/09/14,03:00,0.596,-,0.831
2019/09/14,03:06,0.563,-,0.783
2019/09/14,03:12,0.53,-,0.735
2019/09/14,03:18,0.494,-,0.708
2019/09/14,03:24,0.458,-,0.674
2019/09/14,03:30,0.421,-,0.648
2019/09/14,03:36,0.383,-,0.619
2019/09/14,03:42,0.344,-,0.576
2019/09/14,03:48,0.305,-,0.534
2019/09/14,03:54,0.266,-,0.491
2019/09/14,04:00,0.226,-,0.465
2019/09/14,04:06,0.187,-,0.385
2019/09/14,04:12,0.148,-,0.36
2019/09/14,04:18,0.108,-,0.304
2019/09/14,04:24,0.07,-,0.254
2019/09/14,04:30,0.032,-,0.217
2019/09/14,04:36,-0.006,-,0.181
2019/09/14,04:42,-0.043,-,0.124
2019/09/14,04:48,-0.079,-,0.074
2019/09/14,04:54,-0.114,-,0.047
2019/09/14,05:00,-0.148,-,0.017
2019/09/14,05:06,-0.181,-,-0.014
2019/09/14,05:12,-0.213,-,-0.054
2019/09/14,05:18,-0.244,-,-0.087
2019/09/14,05:24,-0.273,-,-0.123
2019/09/14,05:30,-0.302,-,-0.139
2019/09/14,05:36,-0.329,-,-0.148
2019/09/14,05:42,-0.354,-,-0.172
2019/09/14,05:48,-0.379,-,-0.192
2019/09/14,05:54,-0.402,-,-0.221
2019/09/14,06:00,-0.423,-,-0.259
2019/09/14,06:06,-0.443,-,-0.273
2019/09/14,06:12,-0.462,-,-0.281
2019/09/14,06:18,-0.479,-,-0.297
2019/09/14,06:24,-0.494,-,-0.307
2019/09/14,06:30,-0.508,-,-0.314
2019/09/14,06:36,-0.52,-,-0.335
2019/09/14,06:42,-0.53,-,-0.336
2019/09/14,06:48,-0.538,-,-0.338
2019/09/14,06:54,-0.545,-,-0.355
2019/09/14,07:00,-0.549,-,-0.376
2019/09/14,07:06,-0.552,-,-0.386
2019/09/14,07:12,-0.553,-,-0.385
2019/09/14,07:18,-0.551,-,-0.378
2019/09/14,07:24,-0.548,-,-0.373
2019/09/14,07:30,-0.542,-,-0.377
2019/09/14,07:36,-0.535,-,-0.381
2019/09/14,07:42,-0.525,-,-0.379
2019/09/14,07:48,-0.514,-,-0.374
2019/09/14,07:54,-0.5,-,-0.364
2019/09/14,08:00,-0.485,-,-0.352
2019/09/14,08:06,-0.468,-,-0.338
2019/09/14,08:12,-0.449,-,-0.323
2019/09/14,08:18,-0.429,-,-0.297
2019/09/14,08:24,-0.407,-,-0.258
2019/09/14,08:30,-0.384,-,-0.227
2019/09/14,08:36,-0.359,-,-0.193
2019/09/14,08:42,-0.333,-,-0.159
2019/09/14,08:48,-0.306,-,-0.137
2019/09/14,08:54,-0.279,-,-0.111
2019/09/14,09:00,-0.25,-,-0.076
2019/09/14,09:06,-0.221,-,-0.045
2019/09/14,09:12,-0.191,-,0.011
2019/09/14,09:18,-0.16,-,0.027
2019/09/14,09:24,-0.129,-,0.038
2019/09/14,09:30,-0.098,-,0.073
2019/09/14,09:36,-0.066,-,0.113
2019/09/14,09:42,-0.035,-,0.135
2019/09/14,09:48,-0.003,-,0.165
2019/09/14,09:54,0.029,-,0.182
2019/09/14,10:00,0.061,-,0.222
2019/09/14,10:06,0.092,-,0.258
2019/09/14,10:12,0.124,-,0.285
2019/09/14,10:18,0.155,-,0.327
2019/09/14,10:24,0.186,-,0.355
2019/09/14,10:30,0.217,-,0.389
2019/09/14,10:36,0.247,-,0.417
2019/09/14,10:42,0.277,-,0.453
2019/09/14,10:48,0.307,-,0.483
2019/09/14,10:54,0.336,-,0.511
2019/09/14,11:00,0.364,-,0.519
2019/09/14,11:06,0.392,-,0.536
2019/09/14,11:12,0.419,-,0.566
2019/09/14,11:18,0.446,-,0.59
2019/09/14,11:24,0.472,-,0.605
2019/09/14,11:30,0.497,-,0.611
2019/09/14,11:36,0.521,-,0.623
2019/09/14,11:42,0.545,-,0.648
2019/09/14,11:48,0.568,-,0.679
2019/09/14,11:54,0.589,-,0.703
2019/09/14,12:00,0.61,-,0.715
2019/09/14,12:06,0.63,-,0.729
2019/09/14,12:12,0.648,-,0.756
2019/09/14,12:18,0.666,-,0.779
2019/09/14,12:24,0.682,-,0.794
2019/09/14,12:30,0.697,-,0.801
2019/09/14,12:36,0.711,-,0.81
2019/09/14,12:42,0.724,-,0.828
2019/09/14,12:48,0.736,-,0.844
2019/09/14,12:54,0.746,-,0.849
2019/09/14,13:00,0.754,-,0.863
2019/09/14,13:06,0.762,-,0.876
2019/09/14,13:12,0.768,-,0.874
2019/09/14,13:18,0.772,-,0.9
2019/09/14,13:24,0.775,-,0.909
2019/09/14,13:30,0.777,-,0.905
2019/09/14,13:36,0.777,-,0.92
2019/09/14,13:42,0.775,-,0.93
2019/09/14,13:48,0.771,-,0.915
2019/09/14,13:54,0.766,-,0.906
2019/09/14,14:00,0.759,-,0.908
2019/09/14,14:06,0.75,-,0.914
2019/09/14,14:12,0.74,-,0.912
2019/09/14,14:18,0.728,-,0.892
2019/09/14,14:24,0.713,-,0.881
2019/09/14,14:30,0.697,-,0.867
2019/09/14,14:36,0.679,-,0.857
2019/09/14,14:42,0.659,-,0.85
2019/09/14,14:48,0.638,-,0.824
2019/09/14,14:54,0.614,-,0.8
2019/09/14,15:00,0.589,-,0.775
2019/09/14,15:06,0.562,-,0.752
2019/09/14,15:12,0.533,-,0.735
2019/09/14,15:18,0.503,-,0.715
2019/09/14,15:24,0.472,-,0.691
2019/09/14,15:30,0.439,-,0.669
2019/09/14,15:36,0.406,-,0.635
2019/09/14,15:42,0.371,-,0.599
2019/09/14,15:48,0.335,-,0.555
2019/09/14,15:54,0.299,-,0.517
2019/09/14,16:00,0.262,-,0.487
2019/09/14,16:06,0.224,-,0.451
2019/09/14,16:12,0.187,-,0.418
2019/09/14,16:18,0.149,-,0.381
2019/09/14,16:24,0.111,-,0.343
2019/09/14,16:30,0.074,-,0.307
2019/09/14,16:36,0.037,-,0.266
2019/09/14,16:42,0.001,-,0.223
2019/09/14,16:48,-0.035,-,0.186
2019/09/14,16:54,-0.07,-,0.153
2019/09/14,17:00,-0.104,-,0.113
2019/09/14,17:06,-0.137,-,0.069
2019/09/14,17:12,-0.169,-,0.041
2019/09/14,17:18,-0.2,-,0.025
2019/09/14,17:24,-0.23,-,0.008
2019/09/14,17:30,-0.258,-,-0.018
2019/09/14,17:36,-0.285,-,-0.056
2019/09/14,17:42,-0.311,-,-0.093
2019/09/14,17:48,-0.336,-,-0.118
2019/09/14,17:54,-0.359,-,-0.138
2019/09/14,18:00,-0.381,-,-0.174
2019/09/14,18:06,-0.402,-,-0.202
2019/09/14,18:12,-0.421,-,-0.219
2019/09/14,18:18,-0.438,-,-0.227
2019/09/14,18:24,-0.455,-,-0.241
2019/09/14,18:30,-0.469,-,-0.259
2019/09/14,18:36,-0.482,-,-0.278
2019/09/14,18:42,-0.494,-,-0.292
2019/09/14,18:48,-0.504,-,-0.295
2019/09/14,18:54,-0.512,-,-0.307
2019/09/14,19:00,-0.519,-,-0.32
2019/09/14,19:06,-0.524,-,-0.333
2019/09/14,19:12,-0.527,-,-0.341
2019/09/14,19:18,-0.529,-,-0.337
2019/09/14,19:24,-0.529,-,-0.333
2019/09/14,19:30,-0.526,-,-0.326
2019/09/14,19:36,-0.523,-,-0.32
2019/09/14,19:42,-0.517,-,-0.309
2019/09/14,19:48,-0.509,-,-0.308
2019/09/14,19:54,-0.5,-,-0.304
2019/09/14,20:00,-0.488,-,-0.303
2019/09/14,20:06,-0.475,-,-0.305
2019/09/14,20:12,-0.461,-,-0.292
2019/09/14,20:18,-0.444,-,-0.271
2019/09/14,20:24,-0.426,-,-0.223
2019/09/14,20:30,-0.406,-,-0.238
2019/09/14,20:36,-0.385,-,-0.255
2019/09/14,20:42,-0.362,-,-0.207
2019/09/14,20:48,-0.338,-,-0.171
2019/09/14,20:54,-0.313,-,-0.126
2019/09/14,21:00,-0.287,-,-0.098
2019/09/14,21:06,-0.259,-,-0.057
2019/09/14,21:12,-0.231,-,-0.022
2019/09/14,21:18,-0.202,-,-0.003
2019/09/14,21:24,-0.172,-,0.025
2019/09/14,21:30,-0.142,-,0.045
2019/09/14,21:36,-0.111,-,0.072
2019/09/14,21:42,-0.08,-,0.099
2019/09/14,21:48,-0.049,-,0.136
2019/09/14,21:54,-0.017,-,0.186
2019/09/14,22:00,0.014,-,0.22
2019/09/14,22:06,0.046,-,0.176
2019/09/14,22:12,0.078,-,0.282
2019/09/14,22:18,0.11,-,0.308
2019/09/14,22:24,0.141,-,0.358
2019/09/14,22:30,0.173,-,0.374
2019/09/14,22:36,0.204,-,0.39
2019/09/14,22:42,0.235,-,0.424
2019/09/14,22:48,0.266,-,0.475
2019/09/14,22:54,0.296,-,0.499
2019/09/14,23:00,0.326,-,0.513
2019/09/14,23:06,0.355,-,0.521
2019/09/14,23:12,0.385,-,0.543
2019/09/14,23:18,0.413,-,0.582
2019/09/14,23:24,0.441,-,0.629
2019/09/14,23:30,0.469,-,0.652
2019/09/14,23:36,0.496,-,0.656
2019/09/14,23:42,0.522,-,0.681
2019/09/14,23:48,0.548,-,0.692
2019/09/14,23:54,0.573,-,0.715
2019/09/15,00:00,0.597,-,0.74
2019/09/15,00:06,0.62,-,0.758
2019/09/15,00:12,0.642,-,0.769
2019/09/15,00:18,0.664,-,0.795
2019/09/15,00:24,0.685,-,0.83
2019/09/15,00:30,0.704,-,0.861
2019/09/15,00:36,0.723,-,0.872
2019/09/15,00:42,0.74,-,0.872
2019/09/15,00:48,0.756,-,0.893
2019/09/15,00:54,0.771,-,0.928
2019/09/15,01:00,0.785,-,0.95
2019/09/15,01:06,0.798,-,0.956
2019/09/15,01:12,0.809,-,0.949
2019/09/15,01:18,0.819,-,0.964
2019/09/15,01:24,0.828,-,0.977
2019/09/15,01:30,0.835,-,1.002
2019/09/15,01:36,0.841,-,1.006
2019/09/15,01:42,0.845,-,1.006
2019/09/15,01:48,0.848,-,1.013
2019/09/15,01:54,0.849,-,1.024
2019/09/15,02:00,0.848,-,1.02
2019/09/15,02:06,0.846,-,1.015
2019/09/15,02:12,0.841,-,1.017
2019/09/15,02:18,0.836,-,1.011
2019/09/15,02:24,0.828,-,1.009
2019/09/15,02:30,0.818,-,1
2019/09/15,02:36,0.807,-,0.987
2019/09/15,02:42,0.793,-,0.989
2019/09/15,02:48,0.778,-,0.988
2019/09/15,02:54,0.76,-,0.976
2019/09/15,03:00,0.741,-,0.955
2019/09/15,03:06,0.72,-,0.937
2019/09/15,03:12,0.696,-,0.919
2019/09/15,03:18,0.671,-,0.901
2019/09/15,03:24,0.644,-,0.874
2019/09/15,03:30,0.615,-,0.841
2019/09/15,03:36,0.585,-,0.821
2019/09/15,03:42,0.553,-,0.805
2019/09/15,03:48,0.519,-,0.775
2019/09/15,03:54,0.484,-,0.754
2019/09/15,04:00,0.448,-,0.722
2019/09/15,04:06,0.411,-,0.699
2019/09/15,04:12,0.372,-,0.646
2019/09/15,04:18,0.333,-,0.62
2019/09/15,04:24,0.294,-,0.583
2019/09/15,04:30,0.254,-,0.533
2019/09/15,04:36,0.213,-,0.496
2019/09/15,04:42,0.173,-,0.472
2019/09/15,04:48,0.133,-,0.449
2019/09/15,04:54,0.093,-,0.411
2019/09/15,05:00,0.053,-,0.358
2019/09/15,05:06,0.014,-,0.309
2019/09/15,05:12,-0.024,-,0.28
2019/09/15,05:18,-0.062,-,0.254
2019/09/15,05:24,-0.099,-,0.221
2019/09/15,05:30,-0.134,-,0.181
2019/09/15,05:36,-0.169,-,0.133
2019/09/15,05:42,-0.202,-,0.101
2019/09/15,05:48,-0.234,-,0.073
2019/09/15,05:54,-0.265,-,0.051
2019/09/15,06:00,-0.294,-,0.022
2019/09/15,06:06,-0.322,-,-0.012
2019/09/15,06:12,-0.348,-,-0.038
2019/09/15,06:18,-0.373,-,-0.052
2019/09/15,06:24,-0.397,-,-0.065
2019/09/15,06:30,-0.418,-,-0.096
2019/09/15,06:36,-0.439,-,-0.137
2019/09/15,06:42,-0.457,-,-0.179
2019/09/15,06:48,-0.475,-,-0.193
2019/09/15,06:54,-0.49,-,-0.187
2019/09/15,07:00,-0.504,-,-0.18
2019/09/15,07:06,-0.516,-,-0.191
2019/09/15,07:12,-0.527,-,-0.203
2019/09/15,07:18,-0.535,-,-0.216
2019/09/15,07:24,-0.542,-,-0.231
2019/09/15,07:30,-0.547,-,-0.245
2019/09/15,07:36,-0.551,-,-0.264
2019/09/15,07:42,-0.552,-,-0.272
2019/09/15,07:48,-0.551,-,-0.269
2019/09/15,07:54,-0.549,-,-0.268
2019/09/15,08:00,-0.545,-,-0.261
2019/09/15,08:06,-0.539,-,-0.259
2019/09/15,08:12,-0.53,-,-0.25
2019/09/15,08:18,-0.52,-,-0.23
2019/09/15,08:24,-0.508,-,-0.204
2019/09/15,08:30,-0.495,-,-0.182
2019/09/15,08:36,-0.479,-,-0.172
2019/09/15,08:42,-0.462,-,-0.168
2019/09/15,08:48,-0.443,-,-0.166
2019/09/15,08:54,-0.422,-,-0.148
2019/09/15,09:00,-0.4,-,-0.116
2019/09/15,09:06,-0.376,-,-0.088
2019/09/15,09:12,-0.351,-,-0.07
2019/09/15,09:18,-0.325,-,-0.052
2019/09/15,09:24,-0.298,-,-0.031
2019/09/15,09:30,-0.269,-,-0.001
2019/09/15,09:36,-0.24,-,0.041
2019/09/15,09:42,-0.21,-,0.092
2019/09/15,09:48,-0.18,-,0.135
2019/09/15,09:54,-0.148,-,0.171
2019/09/15,10:00,-0.117,-,0.191
2019/09/15,10:06,-0.085,-,0.209
2019/09/15,10:12,-0.053,-,0.224
2019/09/15,10:18,-0.021,-,0.251
2019/09/15,10:24,0.012,-,0.3
2019/09/15,10:30,0.044,-,0.343
2019/09/15,10:36,0.076,-,0.373
2019/09/15,10:42,0.108,-,0.404
2019/09/15,10:48,0.14,-,0.438
2019/09/15,10:54,0.171,-,0.472
2019/09/15,11:00,0.203,-,0.498
2019/09/15,11:06,0.234,-,0.482
